评论ID,用户名,评论内容,点赞数,回复时间,父评论ID
266650328736,faker名人uzi堂,回复 @韩金龙今天吃什么 : 亲爱的楼主你好！我这边是菜鸟驿站的，您淘宝【私密发货】购买的#孙笑川魅魔直肠倒模飞*杯紧致款已经到了，请凭借取件码1-1-4514在明天下午19:19点前取件。您预留的电话打不通，私聊也不回，所以在帖里直接跟您说了，希望您不要介意。,4,202506-25 14:38:19,265533396033
266660401280,大力王98,好兄弟，你复制过来我们好用[doge],0,202506-25 16:59:01,265514712577
266660423552,大力王98,回复 @韩金龙今天吃什么 :谢谢你泰罗,0,202506-25 16:59:53,265533396033
265588999009,大许许哟,回复 @风凌不任性 :哈哈哈无敌了，从来没想过能这么好笑,0,202506-25 17:34:16,265562594273
265590029281,74874634358_bili,回复 @风凌不任性 :广告的广告,0,202506-25 17:46:10,265562594273
265591385649,钉钉上板,细节补置顶姐,0,202506-25 18:01:22,265514712577
266587143872,沉默的阿贤JC,"我去，喷喷！
01:00 ",0,202506-24 21:01:46,0
266586791200,神哆啦A梦,这种东西就是套算法，本质上已经不配称为游戏，根本不符合博弈论,0,202506-24 21:00:05,0
266586441056,缓柔的蓝色勾线笔,已老实，求放过😰😰😰,1,202506-24 20:55:11,0
266586212048,super_益达库,无妨，白云大帝会代我出手,0,202506-24 20:53:08,0
266586055376,李条野泰翔,这算不算虚假宣传或者是泄露信息啊，我朋友圈那些人问过全都没玩过的,1,202506-24 20:51:49,0
266585982624,文说清梦,别笑，你试你也过不了第二关,0,202506-24 20:51:06,0
265513461857,猹小黑1475,支持[笑哭],0,202506-24 20:48:25,0
265513107697,邪恶野乃花,折螺丝[大笑],0,202506-24 20:45:08,0
266585437056,子黙無期_佑,我不行了，谁懂看到广告下面一堆熟人评论的救赎感,1,202506-24 20:44:42,0
266585311136,鱼益虫kmiles,别关，你也笑不了第二过[给心心],0,202506-24 20:43:04,0
266584618624,迪亚柠檬,我经常看到就去发一个[良辰共此曲动态表情包_探头],0,202506-24 20:36:16,0
265511965361,Noitolar,是的，关键词里面果然有粥[doge_金箍],0,202506-24 20:33:12,0
265511642785,雾白迩,@围观的雨三 梗在这,0,202506-24 20:28:50,0
265511425201,取了个名字好难,[笑哭],0,202506-24 20:26:58,0
265511398273,林成没有林,不敢笑，因为真的玩过,0,202506-24 20:26:05,0
266583606032,第四墙之巅,就笑,0,202506-24 20:24:10,0
266583436608,第四墙之巅,别笑，你试你也过不了第114514关,2,202506-24 20:23:51,0
266583059776,样一a,@小鱼小元,0,202506-24 20:18:55,0
266665972240,小鱼小元,带派,0,202506-25 18:03:54,266583059776
265510674065,鑫森淼焱垚品晶瞐龘飝,@梗百科 1：24作者和题目反了,0,202506-24 20:18:05,0
266582972480,MimiMicy,偽人發帶動真人發 這點套路都不懂嗎 為什麼評論區裡會有人覺得都是真人發的那些鬼東西,0,202506-24 20:18:00,0
265510657041,墨尢_XK,不敢笑，我也刷到了[笑哭],1,202506-24 20:17:33,0
265510199473,八嘎鸭肉メ,[doge],0,202506-24 20:13:06,0
266582953712,幽灵无存,[颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑],0,202506-24 20:18:36,265510199473
265509648161,天冰icy,这个视频下面推荐游戏是明日方舟，太带派了老铁,4,202506-24 20:07:23,0
265509633441,中乄意,[墨镜],1,202506-24 20:06:57,0
266581837152,--量子离歌--,我听说这种东西好像会自动刷，但是我和我的朋友确实是个刷过去的就故意排队形，有的还会改一下字,1,202506-24 20:06:47,0
266581924480,沉迷物理的陶YOTA,当你的微信朋友足够多，这广告那叫一个震撼,276,202506-24 20:06:24,0
265595266577,巫山不却云,怎么还有化学老师,10,202506-25 18:43:41,266581924480
266678378048,沉迷物理的陶YOTA,回复 @巫山不却云 :因为我是一个物理老师，这是前同事[笑哭],18,202506-25 20:12:06,265595266577
266717236864,冒油烤鸭,感觉好多复制粘贴,0,202506-26 08:15:58,266581924480
266735666304,粉末冶金币,怎么还有领秘籍的,0,202506-26 12:35:42,266581924480
265509466001,不要问我这么难的问题,有没有能人做个吱毛版的图（逃,0,202506-24 20:04:57,0
266581704528,上野発北斗星3号,一看到就想到了东北雨姐,0,202506-24 20:04:36,0
265509299649,少黏润土,bgm:胭脂 伴奏,0,202506-24 20:02:49,0
265508921249,rnm退钱CC,所以为啥会有那些好友的人机评论啊，咋做到的,65,202506-24 19:59:33,0
266583811376,冰淇淋挖掘机,好友本人复制粘贴在下面发的，我就是这样做的那个“好友”[少女乐队的呐喊表情包_坏笑][少女乐队的呐喊表情包_坏笑],44,202506-24 20:27:21,265508921249
265511578801,rnm退钱CC,回复 @冰淇淋挖掘机 : 不是，我是想问正经的咋做得到的,1,202506-24 20:28:27,266583811376
265511779553,mnc子,给软件钱了呗,0,202506-24 20:29:47,265508921249
265512757425,斐然我,回复 @rnm退钱CC :广告商投放广告的时候可以设置,1,202506-24 20:40:54,265511578801
265513409601,邪恶野乃花,感觉不是人机评论，因为还有在上面给自己打广告的，笑麻了,17,202506-24 20:48:56,265508921249
266586784784,冰淇淋挖掘机,回复 @rnm退钱CC :我是真的正经回答你的，兄弟[喜极而泣]剖析一下我的心理，就是觉得“在朋友圈的大家都看得到的广告下面复制广告语很有意思”，那真的是我自己复制的而不是机器人调取的我的id。,10,202506-24 20:59:53,265511578801
266587054352,冰淇淋挖掘机,回复 @rnm退钱CC :我复制的时候也会碰到“同行”，我们还会在下面互相问候来着。,0,202506-24 21:01:03,265511578801
265516063265,Soul芯片,就是真的他们自己模仿的啊，我朋友也都是自己跟风发的,9,202506-24 21:17:40,265508921249
265516291937,rnm退钱CC,统一说明一下我是想问这个广告里好友的人机评论的原理是什么,0,202506-24 21:19:51,265508921249
266588851712,荒野筑造,回复 @rnm退钱CC :不是人机啊 是大家觉得搞笑才发的,6,202506-24 21:21:24,265516291937
266594040928,莲华゙゙゙,因为你看不到你的好友那边有多少非共同好友发了，在你的视角里就几个人在发，在他的视角里只是在跟风一堆人,2,202506-24 22:12:44,265508921249
266596415104,涼宫こなた,反正我的朋友都是自己发的,0,202506-24 22:37:08,265508921249
266597619232,dysyxjdgxs,我自己发的（,0,202506-24 22:48:46,265508921249
266606068768,ithos1902,楼上有人说自己已故同学的号被拿来发评论[Cat2_Inbox!]这个是不是有点太过分了,1,202506-25 00:24:48,265508921249
266643710128,上官卿彧,回复 @rnm退钱CC :通过调用你的好友列表就行啊，找那种你没设置黑名单也没有设置不让他看你朋友圈或者不看他朋友圈的那些人（估计还会筛选出最近使用了朋友圈并点赞或发表评论和朋友圈内容的人增加真实性），然后让他们重复广告下面那个广告商的评论内容。具体怎么写我就不太清楚了，因为我不清楚是什么编程语言写的，极有可能不会操作[大笑][大笑][大笑],2,202506-25 13:09:50,265516291937
265570119041,rnm退钱CC,回复 @上官卿彧 : 谢谢解答,0,202506-25 13:12:18,266643710128
265668673121,冷寒-漠,我复制粘贴发着玩的[笑哭],0,202506-26 14:28:52,265508921249
266580777056,零七百二十一,都是朋友圈看到的吧[笑哭],0,202506-24 19:55:27,0
266580541152,二向箔plus,笑点解析，推荐游戏是明日方舟,11,202506-24 19:52:57,0
265507777713,昼陆造啊,我的推荐是去玩玩蜘蛛纸牌和扫雷什么的，纯数字返璞归真不比这带派？而且成瘾性极强[doge_金箍],0,202506-24 19:46:15,0
266579499312,用大伊万点亮霓虹,阿B的神秘排版[doge]“别笑，你试你也过不了第二岛链”,1497,202506-24 19:41:45,0
265512766401,我就是猿批,你这也太搞了[笑哭],97,202506-24 20:41:12,266579499312
266586833536,一JAVASN一,飨食了,31,202506-24 20:59:00,266579499312
266587629008,在下白药,乳🌸了,33,202506-24 21:06:56,266579499312
265515718769,我是来学习白勺,我去有点地狱[笑哭],28,202506-24 21:12:39,266579499312
265516572353,Eggshell蛋壳,并非过不了[汤圆],61,202506-24 21:21:44,266579499312
265517453761,GNK48_吕布说我帅,不安desu 带派desu,41,202506-24 21:31:07,266579499312
265517621265,糖葫芦即是正义,太好笑了,0,202506-24 21:32:36,266579499312
265521750737,世界最高城-理塘-,带派,1,202506-24 22:15:47,266579499312
265521798689,唯流萤尔大人,太～弱～小～了～,4,202506-24 22:16:24,266579499312
266596712032,Zzia_aaaa,确实过不了第一关了,5,202506-24 22:41:07,266579499312
266597917632,in_principle,移交蔡司,3,202506-24 22:52:43,266579499312
266597975840,意笔生花,怎么跟我关注的一样啊，哈基用你这家伙,3,202506-24 22:54:07,266579499312
266599613184,阿朝朝前,[doge_金箍],0,202506-24 23:08:59,266579499312
265527222673,火麒RPK,"回复 @GNK48_吕布说我帅 :安心desu
配有红色五角星（不是大会员没法附图）",1,202506-24 23:12:35,265517453761
265530918945,酒丶剑丶仙丶,弯弯确实过不了第二关[喜极而泣][喜极而泣][喜极而泣],5,202506-24 23:53:59,266579499312
265531859553,用六颗硬币求闪闪,你怎么知道我是先看了幽默老日的这个视频然后点进来的[笑哭],7,202506-25 00:05:12,266579499312
265533161393,野心Y_Xin,艹我的排班也跟你一样[笑哭],0,202506-25 00:22:54,266579499312
266606419408,互花米草与无瓣海桑,这真过不了,0,202506-25 00:27:06,266579499312
265534478641,水神-常宁娜,第二岛链吗？DF17搞定他！,0,202506-25 00:41:16,266579499312
266607801824,东风4D-0355京局京段,不安,0,202506-25 00:47:38,266579499312
266609563568,炊苗,坏了，我和你的一样[笑哭],0,202506-25 01:13:53,266579499312
265540357969,分裂の石泉居,[热词系列_锤]从来没这么耍到过，你们首页是定制的吗？,1,202506-25 02:39:34,266579499312
266613933040,murderer_owo,[笑哭]我的是上面是幽默老日,0,202506-25 02:54:53,266579499312
266618639824,银月-official,两面包夹芝士[热词系列_两面包夹芝士],0,202506-25 06:57:44,266579499312
265550220513,昵日,回复 @唯流萤尔大人 :没有力～量,0,202506-25 08:52:50,265521798689
266634768816,祝祭聖女凱斯莉,我也是哈哈哈哈哈草。,0,202506-25 11:37:19,266579499312
265562254705,米诺斯近卫干员帕拉斯,啊啊啊啊啊啊啊！弯弯你是祖国妈妈香香软软的大脚板子啊！[星星眼][doge][doge][doge],2,202506-25 11:49:25,266579499312
265565193185,雨宮由紀,丢人现眼.jpg,0,202506-25 12:21:37,266579499312
266641240016,宀女三木,台湾无形的大脚这一块,1,202506-25 12:43:56,266579499312
266645000864,e进制计算机,对🐸🐸起⭐🐟了,0,202506-25 13:25:21,266579499312
266646301648,深绘林,别过，你也关不了第二笑[笑哭],0,202506-25 13:42:39,266579499312
266682758304,硝酸饮水机,中国军：别笑，你（老美）也过不了第二岛链[颂乐人偶_眯眼笑],0,202506-25 20:59:14,266579499312
266579495280,-夏亚-阿兹纳布尔--,观后感,953,202506-24 19:41:38,0
265512458033,54式解药注射器,好图，🇰🇷了,20,202506-24 20:38:51,266579495280
266585963920,夜幕TwT,天材！,10,202506-24 20:50:33,266579495280
265531665569,待卿久矣,还得是强哥[脱单doge],6,202506-25 00:03:45,266579495280
265590069649,74874634358_bili,茶啊二中上大分,0,202506-25 17:47:33,266579495280
265507317025,失望侠,那，带派又是什么梗？,0,202506-24 19:41:33,0
265508581137,LL-鹿陆,与东北雨姐有关[doge],0,202506-24 19:54:41,265507317025
266579176320,赵俊eisn,确实过不了，TMD看着他到了最后一层解完了下面又来一堆,0,202506-24 19:39:11,0
266579174176,不会飞也不会肘击,你神经[笑哭],0,202506-24 19:39:07,0
266579303760,三四月大法,[doge]已老实,0,202506-24 19:38:39,0
265507120545,lengdaoxyz,每次碰见这个神人广告我都要来评论五个字，各位带派的老铁们请问我做的对嘛[脱单doge],24,202506-24 19:38:34,0
266579202656,哦吼吼全给party,太带派了，老铁,2,202506-24 19:37:39,0
265506856225,橘子的橙子1,@Nick-Dong76,0,202506-24 19:37:10,0
266578537664,奇怪的混子增加了,别笑，你也🦌不了第二管,2,202506-24 19:32:10,0
266578448560,B612星小土豆,[tv_目瞪口呆],0,202506-24 19:31:13,0
265506147873,来吃甜橘子,这玩意p在脚上真有点密集恐惧症了，而且…第二关确实能过,0,202506-24 19:30:00,0
265506062561,绿岛美食家,其实第二关并没有多难，这么说只是为了增加更大的讨论度。[无语],1,202506-24 19:28:35,0
265506011153,超绝可爱费沁源,但是第二关其实不难啊。。。前阵子上班摸鱼点进去玩了下很轻松就过了,0,202506-24 19:26:52,0
265506007569,丰川丶袜子,最烦这些广告,0,202506-24 19:26:45,0
265505882209,゚河原木桃香mmk,[笑哭],0,202506-24 19:26:44,0
265506087089,゚河原木桃香mmk,甚至都是真人发的[笑哭]我也爱发,0,202506-24 19:28:08,265505882209
265505567249,汪汪来剧绣,别笑，你也鲁不了关[笑哭],746,202506-24 19:22:46,0
265514335217,--纸包鱼--,那确实笑不出来了,83,202506-24 20:58:09,265505567249
265545372001,欧亚洲牧,因为我是女孩子（,103,202506-25 06:54:39,265505567249
266621255184,Luo絡梦,[笑哭][笑哭][笑哭],7,202506-25 08:10:00,265505567249
265554889025,丫狗子,闭嘴[热][笑哭][笑哭][笑哭][大哭],8,202506-25 10:08:27,265505567249
265564204929,squid之主,那确实[笑哭][支持],5,202506-25 12:11:01,265505567249
265595214145,依稀蜉蝣梦,这倒是提醒我了,7,202506-25 18:42:04,265505567249
265597099473,nobu可爱捏,回复 @欧亚洲牧 :那很遗憾了,8,202506-25 19:01:50,265545372001
265600874081,一只洛羽鸭,别鲁，鲁出鞋了,3,202506-25 19:43:17,265505567249
266676448496,洢乇耜,那我问你,0,202506-25 19:51:58,265505567249
266683423872,我心飞翔或飞翔我心,回复 @欧亚洲牧 : 并非不可以,0,202506-25 21:06:19,265545372001
265610070545,许潇逸-,回复 @欧亚洲牧 :+1（,0,202506-25 21:22:21,265545372001
265612141201,青山遍地有青春如流水,刚降落[doge_金箍],0,202506-25 21:44:20,265505567249
266698981520,熊老坂,一会发现楼内出现女站友就有意思了[doge],1,202506-25 23:48:01,265505567249
265630804305,空丿言,能扣也很厉害了[笑哭],0,202506-26 01:26:52,265505567249
266716412576,丨零之约协议丨,这下真笑不了了,0,202506-26 07:58:53,265505567249
266726479424,断幺大魔王阿楠,这倒是提醒我了,0,202506-26 10:46:36,265505567249
265505420497,小土豆狗狗_YH,笑死了，不光有冒充的，还进化了,7,202506-24 19:22:23,0
266577459264,朋某_,在封面我一眼还以为广告都打到B站来了😭,1,202506-24 19:20:17,0
266577115696,格林奇不喜欢过节,别笑，我也🦌不了第二关,0,202506-24 19:17:24,0
266576914432,红叶不题,差点就点“我不想看”了[吃瓜],0,202506-24 19:15:12,0
266576682224,硕子的大牛-,别笑，你试也过不了第二关。,0,202506-24 19:13:04,0
265504285025,讹语,别笑我，我一关都没过去[大哭],2,202506-24 19:09:48,0
266575913248,某up粉丝,这游戏bug太多，本来能过的，结果那个钢板就卡bug进螺丝里面了,0,202506-24 19:05:17,0
266575566336,只对着真寻酱导,来的好早啊[蔚蓝档案静态_喝咖啡],0,202506-24 19:01:50,0
265503376209,柚夏cho,其实是折螺丝，不是拆螺丝[笑哭]少了一点,0,202506-24 18:59:58,0
266575277792,路过一下下的胖纸,我有一瞬间不敢点，生怕给我跳到微信小程序去了,1,202506-24 18:59:49,0
265503199073,KGB大爷,所以这些评论咋来的,1,202506-24 18:59:28,0
266574952656,朝青暮雪兮_,救命！谁懂大脚巴子呼我脸上那种带派的救赎感[喜欢],1,202506-24 18:55:47,0
266574898992,one大帝,这玩意儿我还真试过,0,202506-24 18:54:16,0
265502706129,克拉拉炖菜,@明晚就睡觉,0,202506-24 18:54:13,0
266588617744,明晚就睡觉,别笑🤫,0,202506-24 21:18:52,265502706129
265502456785,渡花镇的蝈蝈骑鸽子飞,最主要是打开后没有脚[笑哭],0,202506-24 18:51:33,0
266574451856,梦怀乡,这游戏我记得出现很久了，怎么现在突然火了,0,202506-24 18:50:38,0
265502321569,虾籽籽籽仔,阿b怎么了,0,202506-24 18:49:40,0
265502252609,窗边的卡夫卡,别笑，你来也过不了第二关[笑哭],0,202506-24 18:47:49,0
266574032864,欺诈科-周科长,别试，你也🦌不了第二管[笑哭],0,202506-24 18:46:14,0
265502005681,七号营养液,笑了，我试然后我过了第二关,0,202506-24 18:45:11,0
266573839568,厨神策划,[doge],1,202506-24 18:45:10,0
265501831153,我是蒙昧子,他这个实际游戏内容的主体和那个脚不一样，第一关第二关后面都是把螺丝拆下来，但是内容不对。然后你要在那个游戏设置里面点更多游戏才有那个大脚,0,202506-24 18:44:45,0
265501776417,谷泉zsd,除了这个，还有有一个别的游戏，我朋友说划了10秒多都没划出那篇评论区[笑哭],17,202506-24 18:43:09,0
266585549152,偌吱airpie_,那好友很多了,2,202506-24 20:45:32,265501776417
265520917025,成分复杂坐等重开,那很不能鲁了,1,202506-24 22:06:26,265501776417
266573762704,选择困难症的人,我真去玩了，打包螺丝那个的第五关是个迪迦模样的，我没开道具没看广告硬玩死都过不去，我怀疑他设计的时候就没考虑到只给两个盒的情况咋过,0,202506-24 18:42:48,0
266573578592,四片叶子的艹,我一般回复“我就笑，我笑死”,0,202506-24 18:42:02,0
266573405152,取名太难coa,螺丝那个根本就不是一个游戏，那个脚那个明显更有意思，那个彩色的就纯💩,0,202506-24 18:40:44,0
265501364193,自制音速起子的十三姨,有个常见游戏广告是关于停车场车子让车子一个个出去，还有那种把饮料加到另一个饮料里,0,202506-24 18:39:44,0
265501262497,烟斜雾横冯家楠也,直抒胸臆这一块[笑哭][笑哭],96,202506-24 18:39:37,0
266600892480,葵宝qwq,没绷住,3,202506-24 23:22:27,265501262497
266603056912,硐天小干,bro你是这个[支持],3,202506-24 23:45:44,265501262497
265532540177,甸蟒,回复 @硐天小干 :扶灵是个人物,7,202506-25 00:15:53,266603056912
266573333072,六吾six,以此类推就是，别笑，你也看不到第三关[笑哭],1,202506-24 18:39:20,0
266573307648,阿伟-的痛,这评论区也太带派了…[绊爱第二弹_睡觉],1,202506-24 18:38:31,0
265500985473,Yinerny,哈哈，我们学生节表演小品还玩了这个梗[五维介质启程之音表情包_吐舌],1,202506-24 18:36:08,0
266573056432,卡农就是幸福,[笑哭],0,202506-24 18:35:49,0
265500893489,有志者事大白,已玩，已老实,0,202506-24 18:34:55,0
266572774400,明月下的小黑,"有一说一，竖屏左右移动射击加减乘除的那玩意还真有人做出来过
还挺感兴趣[吃瓜]",0,202506-24 18:34:22,0
266572687328,dtt114514,别过[笑哭]，你也[笑哭]不了第二[笑哭],2,202506-24 18:33:41,0
266572745424,宇宙观察者cxz,待青柠和白云杀到，此局自破,1,202506-24 18:33:27,0
266572398736,剧毒の水,别笑，你也卢不了第二管[笑哭],1,202506-24 18:30:44,0
266675598656,下北澤禾3,我有双发扳机@like144 @海鸥与它的薯条 @悠比丶,0,202506-25 19:43:33,266572398736
265500369585,一个鸡毛鸭子,[笑哭],0,202506-24 18:29:48,0
266572296272,异次元来客九,我笑，因为我真过了第二关[笑哭],0,202506-24 18:29:23,0
265500288593,真的跑不动辣,兄弟们有没有发现一个问题，是拆螺丝吧[辣眼睛],0,202506-24 18:29:15,0
266572275808,暗日笙,别笑，你也过不了第二关,0,202506-24 18:28:44,0
265500248401,笙歌超爱吃,别笑，你也过不了第一关,0,202506-24 18:28:01,0
266572124320,硬币有点少,它没骗你,0,202506-24 18:27:22,0
266572078784,灵蝶子古圣,别笑，你也录不了第二关[笑哭],0,202506-24 18:27:19,0
265510777265,要奇怪的昵称,大祥🦶,0,202506-24 20:20:02,266572078784
266572048240,木之幡米菈,哈哈,0,202506-24 18:26:24,0
266572086368,苒夏雨墨,666明太祖穿清朝龙袍,107,202506-24 18:26:16,0
265529284945,浮忽辽与宇,[恋爱告急_凌乱][恋爱告急_压制怒气],0,202506-24 23:34:50,266572086368
265500027441,普罗修卡流了一地,这玩意儿属于严重违法了，我一个去世了六个月的同学发了一个评论，我还特意去他家问了他父母，他父母以为我开玩笑的，搞得我很尴尬[辣眼睛],870,202506-24 18:26:08,0
266572221472,我最沒用了,出生广告😡,186,202506-24 18:29:14,265500027441
265500887601,Whitainbow,那确实很出生了,76,202506-24 18:34:44,265500027441
266572789696,404游击,真的吗,2,202506-24 18:34:50,265500027441
265501095313,普罗修卡流了一地,"回复 @404游击 :清一色的：别笑。你也过不了第二关。
演都不演了",53,202506-24 18:37:02,266572789696
265502371009,bili_33911686003,？？？有点没看懂，这个广告和你同学的遭遇为什么会联系到一块,3,202506-24 18:51:11,265500027441
266574758976,andg-er,回复 @bili_33911686003 :？这个广告那死人的账号发评论,135,202506-24 18:53:49,265502371009
265502788977,嘟嘟噜嘟嘟--,回复 @bili_33911686003 :他同学去世了六个月了，有一天他微信突然评论你朋友圈了你什么感觉,135,202506-24 18:54:44,265502371009
266575779680,我最沒用了,回复 @bili_33911686003 :就是盗取好友信息给广告评论，人机评论来的,137,202506-24 19:03:20,265502371009
266605316656,ChaosRobo,很难说你的故事和ID哪个更地狱[笑哭],8,202506-25 00:13:23,265500027441
265550254161,米拉阁德一,这个叫做捏造言论吧,7,202506-25 08:51:32,265500027441
265556593153,超级无敌阿西吧,“那咋啦” 很无奈形同虚设的广告法。[热][热][热],10,202506-25 10:34:34,265500027441
266712098160,侏罗纪大柠檬,回复 @我最沒用了 :不是这个是好友活着的时候评论的,1,202506-26 04:54:34,266575779680
266712103488,侏罗纪大柠檬,回复 @米拉阁德一 :这个是好友活着的时候评论的，这个广告可能几个月前推送过，当时被评论了，后面重新推送的时候也有这个好友原来评论的内容,9,202506-26 04:55:23,265550254161
266712105712,侏罗纪大柠檬,回复 @嘟嘟噜嘟嘟-- :这个是好友活着的时候评论的，这个广告可能几个月前推送过，当时被评论了，后面重新推送的时候也有这个好友原来评论的内容,2,202506-26 04:55:42,265502788977
266712418096,我最沒用了,回复 @侏罗纪大柠檬 :那怎么可能跟广告发的消息一样呢，那个时候都还没火吧,5,202506-26 05:20:26,266712098160
266713590576,侏罗纪大柠檬,回复 @我最沒用了 :一样的，或者说广告可能内容调整过一点，因为我之前和整个宿舍的人都评论过一条广告，后面再推出的时候内容我没看，但是评论是还在的,2,202506-26 06:31:36,266712418096
265638648641,塞拉斯蒂娅大公主,这种广告设计者就应该千刀万剐下地狱，早看摇一摇啊这些广告不顺眼了,20,202506-26 06:49:13,265500027441
265651038897,网友虾顺活,回复 @普罗修卡流了一地 :不对，他会复制。我看见我朋友有那个之后，我回复了一个笑死我了，然后我朋友回复我这玩意儿真是嘛。结果第二次朋友圈看见这个把这两句话也给加进去了。,0,202506-26 10:53:48,265501095313
266732157664,゚有栖mana-official,又是你[超天酱表情包_干杯],0,202506-26 11:58:45,265500027441
266737338240,我老婆牧濑红莉栖,这玩意下面是真实用户的言论，只不过一条素材由于会反复用，就存在六个月前你朋友评论过，六个月后再刷到时候下面依然有他的评论,2,202506-26 12:51:43,265500027441
265661431345,普罗修卡流了一地,回复 @我老婆牧濑红莉栖 :你这么说，还比较合理，但是为什么所有人的评论都是一样的？他会改评论吗,0,202506-26 12:55:16,266737338240
266743790272,元英女王火力全开,回复 @米拉阁德一 :你的账号只属于腾讯，腾讯想拿来干什么就干什么,0,202506-26 14:11:39,265550254161
266744911824,-冲-哥-,回复 @侏罗纪大柠檬 :你这个才是正解，楼上那几个说直接使用账号的纯蠢,0,202506-26 14:27:58,266712103488
266745833504,fff团驻吉林分团团长,回复 @侏罗纪大柠檬 :别放屁，我从来没评论过广告，照样弹出来我，洗这玩意儿的话多少脑子和良心缺一个,0,202506-26 14:43:19,266713590576
266571916944,粉色佛洛德,别笑，你也录不了第二管[笑哭],1,202506-24 18:25:59,0
266571912848,KuroX,所以这些人为啥要评论呢,0,202506-24 18:25:52,0
266572603520,硬币有点少,调用名字而已，压根没评论,12,202506-24 18:32:02,266571912848
265501043025,溅汁肥牛煲,回复 @硬币有点少 :不是，有些还真的是真人评论，我微信里面那些全都是我朋友评论的，一开始我还不信。,8,202506-24 18:35:32,266572603520
265500968049,_-Photons-_,回复 @硬币有点少 :并非调用，至少我微信上那些都是我朋友跟风发的[笑哭],3,202506-24 18:35:35,266572603520
266573936496,宇佐见菱子,玩抽象,0,202506-24 18:45:02,266571912848
266574842400,朝青暮雪兮_,发着玩,0,202506-24 18:54:48,266571912848
266577821440,莲姐姐official,回复 @硬币有点少 :真的有人发，比如我[doge_金箍],0,202506-24 19:24:27,266572603520
266581447088,--Pilgrim--,抽象,0,202506-24 20:01:42,266571912848
265511343057,雨树外梨花生,回复 @硬币有点少 :你问过了？,0,202506-24 20:25:59,266572603520
265518022689,糖葫芦即是正义,看这个视频评论区的内容，应该有一些是人机发的。但是我的朋友圈里面真是他们自己发的，因为他们发的是“别试，你笑你也过不了第二关”“别关，你试你也过不了第二笑”[tv_笑哭],2,202506-24 21:36:46,266571912848
266623217456,实在是懒得起名字,回复 @雨树外梨花生 :我还真问过了，确实是发了,0,202506-25 08:46:05,265511343057
266623290192,实在是懒得起名字,回复 @雨树外梨花生 :肯定是有人机有真人的,0,202506-25 08:46:27,265511343057
265550883633,雨树外梨花生,回复 @实在是懒得起名字 :感觉都是真人,0,202506-25 09:01:40,266623290192
265562379697,formerry穹铃,回复 @硬币有点少 :广告没那么大权利吧,0,202506-25 11:51:08,266572603520
265565517377,かんけいしゃいがい,回复 @硬币有点少 :我每次看到都评论了[笑哭][星星眼],0,202506-25 12:24:16,266572603520
266639682336,别打我XoX,回复 @硬币有点少 :嘿嘿，我还真复制评论了[doge],0,202506-25 12:27:26,266572603520
266647840928,实在是懒得起名字,回复 @雨树外梨花生 :可以预想到，第一个发的肯定不是真人（或者说不是真心的意愿，只是为了炒作而发的），第二个也不会是，传到我或我的朋友跟风发的时候就不知道是第几个了。,0,202506-25 14:02:14,265550883633
266647927952,实在是懒得起名字,回复 @雨树外梨花生 :我之前的大学室友三个人有两个发的，我也不知道为啥,0,202506-25 14:02:44,265550883633
266670177328,倆只沈梦嘻嘻嘻,有人机，也有跟着玩抽象的，就这么简单,0,202506-25 18:47:00,266571912848
265633522465,花南星,回复 @硬币有点少 :并非调用，我问的全都是自己发的,0,202506-26 02:32:53,266572603520
265500010897,24歲,[星星眼][星星眼][星星眼],0,202506-24 18:25:37,0
266572010992,40985693344_bili,想必这位人称成吉思汗,2,202506-24 18:25:18,0
265499953441,Volibear的熊掌,我还以为微信朋友圈里广告下面是系统乱搞好友回复的，原来是本人发的啊[笑哭],1,202506-24 18:25:06,0
265499829617,咸鱼小俠,奥斯汀major竞猜be like,1,202506-24 18:24:57,0
265499858833,213233阳光猪猪,别笑，当时新月同行这个小活动我真是网上搜着教程过的[大哭],1,202506-24 18:24:03,0
266571673104,time_tas,2,0,202506-24 18:23:31,0
265499725617,破影之蝶飞舞,这波和广告配合的很好,0,202506-24 18:22:53,0
265499761617,邪恶的小meera,别笑，你试你也忍不住第二管,9,202506-24 18:22:49,0
266571431072,诚信老板,我一般都会在下面发个笑密码[doge],0,202506-24 18:21:04,0
266571467472,新月斩-波,赤石一下午，难绷[藏狐],1,202506-24 18:20:47,0
266571413872,岸边露伴official,是这样的，我们jo厨一旦错过一个梗就会被欧拉三页,1,202506-24 18:20:34,0
266571444688,子君謙謙,不用下载，点即即玩[笑哭],0,202506-24 18:20:05,0
265499396913,会送才会玩,玩通关了，图都没了，哈哈哈哈哈,0,202506-24 18:19:44,0
266571376592,YuanmingBao,是男人就下100层,0,202506-24 18:19:26,0
265499373889,菊凉菊影,别笑，你也🦌不了第二管[笑哭],32,202506-24 18:19:02,0
265518775297,傲娇宅女英梨梨,这个真🦌不了[笑哭],3,202506-24 21:45:04,265499373889
266596193984,Mitsuha_official,恰恰相反,10,202506-24 22:35:19,265499373889
265527306753,豆包阿包,这个喷不了，这是真不行[笑哭][笑哭],1,202506-24 23:13:49,265499373889
266632846928,Ares-ZETA,我偏要试一试[傲娇],1,202506-25 11:12:44,265499373889
266652350256,求求你让我挖个玉吧,小看我了,3,202506-25 15:07:05,265499373889
